Record_ID,Train_ID,Route_ID,Station_ID,Travel_Date,Scheduled_Departure,Delay_Minutes,Passenger_Count,Cancellation_Flag,Delay_Reason,On_Time_Flag,Revenue_INR
7217,TR0012,RT0243,ST0046,18-06-2025,18-06-2025 18:15,0,229,No,No Delay,Yes,214156
7218,TR0069,RT0149,ST0080,01-06-2025,01-06-2025 13:30,95,621,No,Technical Issue,No,390049
7219,TR0182,RT0010,ST0041,16-07-2025,16-07-2025 11:00,52,572,No,Congestion,No,597152
7220,TR0182,RT0132,ST0002,13-01-2025,13-01-2025 23:30,22,297,No,Crew Delay,No,333451
7221,TR0028,RT0062,ST0049,17-08-2025,17-08-2025 08:30,29,798,No,Congestion,No,430486
7222,TR0056,RT0262,ST0095,11-06-2025,11-06-2025 20:15,91,513,No,Technical Issue,No,646669
7223,TR0099,RT0218,ST0100,13-04-2025,13-04-2025 11:45,81,235,No,Weather,No,320884
7224,TR0197,RT0232,ST0078,11-05-2025,11-05-2025 12:00,113,325,No,Signal Failure,No,276414
7225,TR0110,RT0072,ST0028,06-04-2025,06-04-2025 04:15,0,812,No,No Delay,Yes,606129
7226,TR0077,RT0016,ST0032,04-08-2025,04-08-2025 04:45,66,1003,No,Congestion,No,1281857
7227,TR0103,RT0038,ST0092,20-07-2025,20-07-2025 08:00,1,820,No,No Delay,Yes,439869
7228,TR0106,RT0177,ST0076,11-05-2025,11-05-2025 18:15,66,438,No,Technical Issue,No,517558
7229,TR0109,RT0083,ST0077,21-07-2025,21-07-2025 19:15,67,1192,No,Congestion,No,770226
7230,TR0112,RT0017,ST0022,18-10-2025,18-10-2025 05:00,66,464,No,Congestion,No,322060
7231,TR0058,RT0156,ST0042,03-10-2025,03-10-2025 07:00,75,799,No,Track Maintenance,No,806440
7232,TR0078,RT0172,ST0029,27-12-2025,27-12-2025 17:00,44,1308,No,Congestion,No,951173
7233,TR0075,RT0070,ST0094,28-11-2025,28-11-2025 12:00,75,680,No,Track Maintenance,No,465747
7234,TR0042,RT0071,ST0079,17-02-2025,17-02-2025 15:30,17,201,No,Congestion,No,147823
7235,TR0166,RT0255,ST0068,12-02-2025,12-02-2025 19:30,0,589,No,No Delay,Yes,470000
7236,TR0068,RT0131,ST0033,22-03-2025,22-03-2025 04:45,0,1190,No,No Delay,Yes,1283048
7237,TR0181,RT0049,ST0046,09-03-2025,09-03-2025 21:30,2,1279,No,No Delay,Yes,1433906
7238,TR0033,RT0021,ST0009,22-08-2025,22-08-2025 10:45,0,1021,No,No Delay,Yes,663209
7239,TR0071,RT0220,ST0038,29-08-2025,29-08-2025 16:00,95,1072,No,Technical Issue,No,337044
7240,TR0056,RT0187,ST0080,18-07-2025,18-07-2025 21:45,73,244,No,Congestion,No,193380
7241,TR0105,RT0032,ST0026,02-07-2025,02-07-2025 09:30,39,650,No,Track Maintenance,No,306970
7242,TR0200,RT0203,ST0043,29-07-2025,29-07-2025 06:30,38,1361,No,Congestion,No,1034861
7243,TR0101,RT0276,ST0053,03-06-2025,03-06-2025 10:30,60,568,No,Technical Issue,No,392270
7244,TR0051,RT0242,ST0027,08-06-2025,08-06-2025 07:30,65,453,No,Signal Failure,No,154902
7245,TR0074,RT0016,ST0011,01-07-2025,01-07-2025 18:00,0,728,No,No Delay,Yes,222446
7246,TR0171,RT0173,ST0026,03-07-2025,03-07-2025 04:15,33,760,No,Technical Issue,No,858129
7247,TR0121,RT0137,ST0078,25-02-2025,25-02-2025 15:00,13,512,No,Congestion,Yes,164032
7248,TR0143,RT0179,ST0057,07-05-2025,07-05-2025 00:15,68,339,No,Signal Failure,No,432969
7249,TR0166,RT0061,ST0001,22-02-2025,22-02-2025 22:00,56,661,No,Crew Delay,No,444042
7250,TR0143,RT0104,ST0011,19-07-2025,19-07-2025 18:00,0,463,No,No Delay,Yes,476211
7251,TR0005,RT0195,ST0030,03-02-2025,03-02-2025 21:30,10,862,No,Congestion,Yes,1027699
7252,TR0083,RT0256,ST0088,15-02-2025,15-02-2025 09:30,0,1043,No,No Delay,Yes,1291533
7253,TR0182,RT0076,ST0004,27-07-2025,27-07-2025 13:00,49,751,No,Technical Issue,No,313490
7254,TR0051,RT0271,ST0086,06-12-2025,06-12-2025 16:30,25,1003,No,Technical Issue,No,777835
7255,TR0010,RT0181,ST0072,26-11-2025,26-11-2025 12:15,22,307,No,Crew Delay,No,262147
7256,TR0140,RT0132,ST0080,19-02-2025,19-02-2025 15:45,0,140,No,No Delay,Yes,83876
7257,TR0004,RT0151,ST0033,16-07-2025,16-07-2025 18:15,58,1188,No,Signal Failure,No,470583
7258,TR0095,RT0155,ST0033,11-01-2025,11-01-2025 11:30,57,463,No,Technical Issue,No,584325
7259,TR0146,RT0235,ST0074,19-08-2025,19-08-2025 15:30,89,694,No,Technical Issue,No,472798
7260,TR0080,RT0248,ST0066,27-03-2025,27-03-2025 16:00,39,1066,No,Crew Delay,No,658739
7261,TR0036,RT0165,ST0004,27-11-2025,27-11-2025 14:00,23,216,No,Track Maintenance,No,235584
7262,TR0025,RT0205,ST0087,26-05-2025,26-05-2025 06:00,35,235,No,Crew Delay,No,94244
7263,TR0098,RT0165,ST0051,08-06-2025,08-06-2025 18:30,99,1163,No,Technical Issue,No,1015086
7264,TR0164,RT0213,ST0027,14-11-2025,14-11-2025 20:30,0,217,No,No Delay,Yes,278707
7265,TR0101,RT0254,ST0033,23-01-2025,23-01-2025 04:00,0,879,No,No Delay,Yes,743625
7266,TR0195,RT0157,ST0097,26-12-2025,26-12-2025 14:30,19,318,No,Track Maintenance,No,440714
7267,TR0009,RT0177,ST0084,30-06-2025,30-06-2025 14:45,69,244,No,Congestion,No,169774
7268,TR0061,RT0075,ST0077,03-03-2025,03-03-2025 00:15,41,1290,Yes,Congestion,No,482225
7269,TR0053,RT0178,ST0075,15-03-2025,15-03-2025 14:15,0,996,No,No Delay,Yes,298850
7270,TR0146,RT0284,ST0083,17-01-2025,17-01-2025 02:45,66,873,No,Weather,No,1092498
7271,TR0171,RT0133,ST0032,24-10-2025,24-10-2025 19:15,89,843,No,Signal Failure,No,886068
7272,TR0163,RT0125,ST0067,12-09-2025,12-09-2025 19:45,2,436,No,No Delay,Yes,204147
7273,TR0063,RT0127,ST0077,31-12-2025,31-12-2025 14:00,0,555,No,No Delay,Yes,189244
7274,TR0121,RT0225,ST0028,21-09-2025,21-09-2025 23:45,0,540,No,No Delay,Yes,179132
7275,TR0105,RT0017,ST0086,01-11-2025,01-11-2025 07:00,19,107,No,Crew Delay,No,113952
7276,TR0004,RT0246,ST0057,04-07-2025,04-07-2025 19:15,97,214,Yes,Signal Failure,No,48065
7277,TR0093,RT0137,ST0019,30-06-2025,30-06-2025 09:45,51,1134,No,Crew Delay,No,1550846
7278,TR0169,RT0217,ST0031,06-08-2025,06-08-2025 13:15,37,637,No,Congestion,No,411372
7279,TR0173,RT0196,ST0084,16-04-2025,16-04-2025 02:45,48,773,No,Crew Delay,No,1040147
7280,TR0178,RT0201,ST0053,24-02-2025,24-02-2025 08:15,0,1376,No,No Delay,Yes,1915204
7281,TR0028,RT0207,ST0088,17-05-2025,17-05-2025 23:30,10,1051,No,Congestion,Yes,953323
7282,TR0170,RT0016,ST0032,15-10-2025,15-10-2025 19:15,1,865,No,No Delay,Yes,664174
7283,TR0080,RT0013,ST0009,09-12-2025,09-12-2025 09:45,29,1122,No,Congestion,No,836894
7284,TR0076,RT0078,ST0051,18-12-2025,18-12-2025 20:15,0,801,No,No Delay,Yes,452482
7285,TR0116,RT0214,ST0083,26-02-2025,26-02-2025 01:00,37,1227,No,Congestion,No,626858
7286,TR0069,RT0119,ST0023,10-04-2025,10-04-2025 22:00,0,419,No,No Delay,Yes,176942
7287,TR0098,RT0181,ST0025,05-01-2025,05-01-2025 17:45,71,1287,No,Congestion,No,1221738
7288,TR0001,RT0137,ST0097,22-04-2025,22-04-2025 00:30,16,221,No,Congestion,No,298996
7289,TR0167,RT0179,ST0046,05-04-2025,05-04-2025 10:15,0,86,No,No Delay,Yes,44392
7290,TR0096,RT0208,ST0044,15-11-2025,15-11-2025 04:00,1,1008,No,No Delay,Yes,708640
7291,TR0017,RT0054,ST0066,11-08-2025,11-08-2025 23:30,54,1317,No,Technical Issue,No,1516617
7292,TR0112,RT0079,ST0067,05-07-2025,05-07-2025 03:30,34,404,No,Congestion,No,164575
7293,TR0091,RT0271,ST0028,17-05-2025,17-05-2025 00:30,78,217,Yes,Signal Failure,No,62205
7294,TR0088,RT0118,ST0099,13-08-2025,13-08-2025 03:00,37,814,No,Signal Failure,No,569671
7295,TR0163,RT0106,ST0078,08-09-2025,08-09-2025 23:15,68,294,No,Weather,No,260822
7296,TR0174,RT0105,ST0024,21-12-2025,21-12-2025 22:45,0,565,No,No Delay,Yes,319308
7297,TR0170,RT0118,ST0056,26-01-2025,26-01-2025 21:15,15,1213,No,Signal Failure,Yes,1586469
7298,TR0167,RT0229,ST0050,10-07-2025,10-07-2025 21:15,0,606,No,No Delay,Yes,454532
7299,TR0090,RT0148,ST0003,13-07-2025,13-07-2025 00:30,28,850,No,Technical Issue,No,1146666
7300,TR0049,RT0150,ST0023,17-10-2025,17-10-2025 14:00,0,1200,No,No Delay,Yes,638090
7301,TR0190,RT0256,ST0034,03-12-2025,03-12-2025 18:00,0,366,No,No Delay,Yes,390336
7302,TR0038,RT0082,ST0009,06-01-2025,06-01-2025 01:15,33,662,No,Congestion,No,252757
7303,TR0151,RT0016,ST0082,14-11-2025,14-11-2025 22:30,16,819,No,Crew Delay,No,355361
7304,TR0150,RT0193,ST0059,17-12-2025,17-12-2025 13:15,22,1126,No,Congestion,No,922444
7305,TR0132,RT0211,ST0066,08-08-2025,08-08-2025 21:15,0,1162,No,No Delay,Yes,577828
7306,TR0177,RT0074,ST0022,01-08-2025,01-08-2025 02:30,38,1178,No,Crew Delay,No,1452037
7307,TR0059,RT0277,ST0035,16-03-2025,16-03-2025 03:45,1,1158,No,No Delay,Yes,1620398
7308,TR0068,RT0061,ST0031,06-11-2025,06-11-2025 00:45,0,817,No,No Delay,Yes,572167
7309,TR0199,RT0024,ST0090,13-06-2025,13-06-2025 10:15,0,1096,No,No Delay,Yes,1284621
7310,TR0130,RT0023,ST0078,19-08-2025,19-08-2025 19:45,74,401,No,Congestion,No,576206
7311,TR0049,RT0258,ST0048,28-08-2025,28-08-2025 17:45,67,717,No,Signal Failure,No,355305
7312,TR0126,RT0198,ST0053,01-04-2025,01-04-2025 20:30,21,927,No,Track Maintenance,No,644449
7313,TR0159,RT0053,ST0092,06-12-2025,06-12-2025 15:00,1,826,No,No Delay,Yes,696459
7314,TR0111,RT0139,ST0075,23-04-2025,23-04-2025 14:30,71,721,Yes,Congestion,No,271325
7315,TR0168,RT0271,ST0032,06-12-2025,06-12-2025 16:45,1,1381,No,No Delay,Yes,1798961
7316,TR0048,RT0201,ST0085,10-05-2025,10-05-2025 21:00,1,828,No,No Delay,Yes,624304
7317,TR0051,RT0164,ST0087,11-04-2025,11-04-2025 01:15,60,1322,No,Track Maintenance,No,1383473
7318,TR0043,RT0092,ST0088,27-01-2025,27-01-2025 00:15,55,423,No,Weather,No,492933
7319,TR0098,RT0023,ST0012,18-01-2025,18-01-2025 13:15,0,1250,No,No Delay,Yes,837007
7320,TR0183,RT0088,ST0062,24-07-2025,24-07-2025 13:45,72,689,No,Weather,No,934630
7321,TR0177,RT0182,ST0003,29-07-2025,29-07-2025 17:30,46,723,No,Crew Delay,No,600815
7322,TR0124,RT0283,ST0006,11-01-2025,11-01-2025 21:30,58,658,No,Signal Failure,No,465630
7323,TR0080,RT0021,ST0012,04-01-2025,04-01-2025 21:45,18,1265,No,Weather,No,951759
7324,TR0185,RT0049,ST0053,13-04-2025,13-04-2025 18:00,45,1110,No,Crew Delay,No,844799
7325,TR0111,RT0190,ST0020,24-07-2025,24-07-2025 05:15,51,256,Yes,Signal Failure,No,82440
7326,TR0143,RT0205,ST0006,24-03-2025,24-03-2025 03:30,59,491,No,Weather,No,505189
7327,TR0027,RT0044,ST0084,12-02-2025,12-02-2025 07:15,90,307,No,Technical Issue,No,418052
7328,TR0196,RT0300,ST0014,09-09-2025,09-09-2025 12:15,85,197,No,Signal Failure,No,160886
7329,TR0192,RT0128,ST0056,08-02-2025,08-02-2025 19:45,48,535,No,Crew Delay,No,517864
7330,TR0158,RT0189,ST0041,11-11-2025,11-11-2025 06:15,0,125,No,No Delay,Yes,105655
7331,TR0164,RT0170,ST0049,02-06-2025,02-06-2025 09:45,84,1278,No,Signal Failure,No,1610459
7332,TR0195,RT0279,ST0065,01-12-2025,01-12-2025 17:15,36,874,No,Congestion,No,461683
7333,TR0113,RT0201,ST0084,31-08-2025,31-08-2025 21:00,33,338,Yes,Crew Delay,No,113000
7334,TR0086,RT0125,ST0086,25-03-2025,25-03-2025 20:00,38,1011,No,Crew Delay,No,920857
7335,TR0114,RT0292,ST0095,03-12-2025,03-12-2025 00:30,70,1087,No,Congestion,No,1019104
7336,TR0124,RT0016,ST0031,24-02-2025,24-02-2025 04:45,107,991,No,Signal Failure,No,1308315
7337,TR0049,RT0274,ST0028,17-11-2025,17-11-2025 21:30,100,1010,No,Technical Issue,No,1381077
7338,TR0076,RT0294,ST0012,03-04-2025,03-04-2025 01:30,0,1252,No,No Delay,Yes,1270175
7339,TR0055,RT0020,ST0016,18-04-2025,18-04-2025 10:00,82,508,No,Weather,No,604584
7340,TR0056,RT0019,ST0097,05-12-2025,05-12-2025 15:15,0,1399,No,No Delay,Yes,1274393
7341,TR0196,RT0013,ST0035,16-12-2025,16-12-2025 06:00,76,933,No,Weather,No,648394
7342,TR0095,RT0017,ST0044,08-08-2025,08-08-2025 13:30,0,1006,No,No Delay,Yes,1392255
7343,TR0044,RT0206,ST0068,06-02-2025,06-02-2025 00:00,41,759,No,Track Maintenance,No,630723
7344,TR0159,RT0030,ST0010,22-08-2025,22-08-2025 11:15,0,571,No,No Delay,Yes,746485
7345,TR0186,RT0299,ST0098,02-05-2025,02-05-2025 10:45,19,1230,Yes,Weather,No,99842
7346,TR0087,RT0043,ST0003,16-03-2025,16-03-2025 16:15,71,1251,No,Technical Issue,No,1305590
7347,TR0181,RT0093,ST0031,27-07-2025,27-07-2025 11:15,0,411,No,No Delay,Yes,446354
7348,TR0084,RT0066,ST0052,04-12-2025,04-12-2025 16:45,32,905,No,Crew Delay,No,1058207
7349,TR0151,RT0119,ST0095,06-11-2025,06-11-2025 17:45,60,135,No,Congestion,No,172775
7350,TR0156,RT0072,ST0065,14-03-2025,14-03-2025 15:15,50,688,No,Weather,No,257081
7351,TR0016,RT0162,ST0005,01-04-2025,01-04-2025 00:00,41,867,No,Crew Delay,No,643945
7352,TR0165,RT0269,ST0005,04-11-2025,04-11-2025 22:15,36,569,No,Congestion,No,350842
7353,TR0149,RT0218,ST0066,21-10-2025,21-10-2025 04:45,46,261,No,Technical Issue,No,217942
7354,TR0145,RT0254,ST0015,27-10-2025,27-10-2025 22:15,41,684,No,Track Maintenance,No,548377
7355,TR0037,RT0059,ST0065,09-12-2025,09-12-2025 04:45,81,135,No,Track Maintenance,No,56642
7356,TR0077,RT0032,ST0021,23-08-2025,23-08-2025 15:45,7,602,No,Crew Delay,Yes,187330
7357,TR0147,RT0120,ST0071,14-11-2025,14-11-2025 23:15,71,626,No,Track Maintenance,No,197917
7358,TR0158,RT0002,ST0011,02-08-2025,02-08-2025 23:45,92,1155,Yes,Technical Issue,No,538004
7359,TR0045,RT0118,ST0090,09-03-2025,09-03-2025 18:45,0,755,No,No Delay,Yes,608496
7360,TR0146,RT0037,ST0042,12-08-2025,12-08-2025 01:30,116,488,No,Signal Failure,No,617781
7361,TR0062,RT0097,ST0066,04-08-2025,04-08-2025 06:30,12,762,No,Weather,Yes,220988
7362,TR0164,RT0257,ST0094,15-06-2025,15-06-2025 15:00,19,753,No,Technical Issue,No,597369
7363,TR0100,RT0128,ST0061,02-03-2025,02-03-2025 22:15,0,652,No,No Delay,Yes,309214
7364,TR0052,RT0156,ST0060,11-10-2025,11-10-2025 02:30,53,277,No,Technical Issue,No,198635
7365,TR0019,RT0145,ST0014,11-03-2025,11-03-2025 17:30,1,1148,Yes,No Delay,No,849112
7366,TR0109,RT0057,ST0005,19-12-2025,19-12-2025 09:30,62,986,No,Congestion,No,344003
7367,TR0044,RT0070,ST0031,31-01-2025,31-01-2025 01:15,0,505,No,No Delay,Yes,166065
7368,TR0007,RT0044,ST0048,04-07-2025,04-07-2025 18:45,65,491,No,Technical Issue,No,494553
7369,TR0172,RT0212,ST0032,07-05-2025,07-05-2025 14:45,0,370,No,No Delay,Yes,192154
7370,TR0117,RT0175,ST0057,18-05-2025,18-05-2025 15:45,0,889,No,No Delay,Yes,693612
7371,TR0068,RT0141,ST0034,20-05-2025,20-05-2025 07:00,9,964,No,Crew Delay,Yes,923960
7372,TR0034,RT0076,ST0074,20-09-2025,20-09-2025 07:30,0,1195,No,No Delay,Yes,1054293
7373,TR0194,RT0158,ST0095,29-03-2025,29-03-2025 16:00,35,145,No,Congestion,No,66282
7374,TR0069,RT0085,ST0027,05-06-2025,05-06-2025 20:15,68,956,No,Track Maintenance,No,801770
7375,TR0055,RT0018,ST0082,27-11-2025,27-11-2025 13:30,94,667,No,Technical Issue,No,664999
7376,TR0010,RT0284,ST0005,03-10-2025,03-10-2025 20:45,41,575,No,Weather,No,819410
7377,TR0042,RT0042,ST0017,30-04-2025,30-04-2025 17:00,37,725,No,Weather,No,868609
7378,TR0041,RT0134,ST0075,17-11-2025,17-11-2025 20:15,12,1217,Yes,Congestion,No,359007
7379,TR0197,RT0102,ST0069,13-06-2025,13-06-2025 15:45,0,376,Yes,No Delay,No,143770
7380,TR0122,RT0137,ST0056,22-11-2025,22-11-2025 05:45,30,180,No,Technical Issue,No,199707
7381,TR0138,RT0222,ST0038,18-05-2025,18-05-2025 22:30,23,358,No,Signal Failure,No,97504
7382,TR0010,RT0229,ST0054,19-08-2025,19-08-2025 16:00,58,155,No,Congestion,No,173691
7383,TR0102,RT0294,ST0048,27-10-2025,27-10-2025 18:45,40,567,No,Weather,No,604157
7384,TR0188,RT0119,ST0085,21-07-2025,21-07-2025 03:00,82,153,No,Technical Issue,No,90380
7385,TR0128,RT0099,ST0088,31-03-2025,31-03-2025 22:15,0,150,No,No Delay,Yes,110880
7386,TR0179,RT0159,ST0094,21-08-2025,21-08-2025 23:30,84,1350,No,Track Maintenance,No,1045306
7387,TR0149,RT0239,ST0080,15-03-2025,15-03-2025 20:00,31,1286,No,Crew Delay,No,1419770
7388,TR0136,RT0189,ST0049,16-10-2025,16-10-2025 06:30,57,1272,Yes,Technical Issue,No,76209
7389,TR0193,RT0249,ST0041,14-06-2025,14-06-2025 17:15,80,456,Yes,Signal Failure,No,186918
7390,TR0092,RT0026,ST0022,21-05-2025,21-05-2025 07:45,0,889,No,No Delay,Yes,234345
7391,TR0113,RT0189,ST0057,24-12-2025,24-12-2025 17:00,35,1101,No,Crew Delay,No,819844
7392,TR0078,RT0140,ST0066,16-12-2025,16-12-2025 18:45,82,911,No,Weather,No,289231
7393,TR0085,RT0181,ST0019,29-03-2025,29-03-2025 18:30,38,248,No,Congestion,No,146468
7394,TR0030,RT0021,ST0002,20-12-2025,20-12-2025 05:00,48,1042,No,Track Maintenance,No,334442
7395,TR0049,RT0163,ST0075,20-10-2025,20-10-2025 11:45,17,1365,No,Track Maintenance,No,1212535
7396,TR0009,RT0071,ST0033,19-01-2025,19-01-2025 05:45,74,765,No,Signal Failure,No,1017815
7397,TR0145,RT0082,ST0073,18-11-2025,18-11-2025 13:30,0,791,No,No Delay,Yes,469000
7398,TR0069,RT0155,ST0059,30-01-2025,30-01-2025 16:45,0,718,No,No Delay,Yes,1013772
7399,TR0058,RT0047,ST0089,02-08-2025,02-08-2025 11:00,61,1100,No,Congestion,No,856753
7400,TR0185,RT0194,ST0006,09-09-2025,09-09-2025 01:15,48,990,No,Track Maintenance,No,1260130
7401,TR0062,RT0224,ST0011,17-06-2025,17-06-2025 12:45,71,854,No,Signal Failure,No,885063
7402,TR0052,RT0237,ST0027,23-05-2025,23-05-2025 04:30,0,603,No,No Delay,Yes,298823
7403,TR0189,RT0280,ST0072,17-07-2025,17-07-2025 21:30,54,1168,No,Signal Failure,No,1100478
7404,TR0040,RT0010,ST0045,22-12-2025,22-12-2025 05:00,17,1154,No,Technical Issue,No,1394365
7405,TR0166,RT0152,ST0031,30-12-2025,30-12-2025 00:15,0,1387,No,No Delay,Yes,731289
7406,TR0171,RT0104,ST0091,02-12-2025,02-12-2025 07:15,0,816,No,No Delay,Yes,750527
7407,TR0063,RT0124,ST0063,26-03-2025,26-03-2025 08:30,36,588,No,Technical Issue,No,658829
7408,TR0147,RT0185,ST0044,20-12-2025,20-12-2025 11:15,80,452,No,Signal Failure,No,198531
7409,TR0050,RT0290,ST0041,14-04-2025,14-04-2025 20:15,64,1251,No,Weather,No,1194110
7410,TR0161,RT0041,ST0047,28-04-2025,28-04-2025 09:00,55,1215,No,Track Maintenance,No,1218107
7411,TR0141,RT0011,ST0069,07-02-2025,07-02-2025 02:15,11,335,No,Crew Delay,Yes,135008
7412,TR0078,RT0218,ST0079,16-05-2025,16-05-2025 09:45,0,634,No,No Delay,Yes,574644
7413,TR0097,RT0001,ST0002,17-03-2025,17-03-2025 13:15,35,1156,No,Signal Failure,No,927109
7414,TR0190,RT0171,ST0015,22-10-2025,22-10-2025 04:00,52,918,No,Crew Delay,No,856351
7415,TR0043,RT0282,ST0095,12-11-2025,12-11-2025 04:30,49,1158,No,Track Maintenance,No,1263661
7416,TR0177,RT0053,ST0020,19-04-2025,19-04-2025 12:45,1,894,No,No Delay,Yes,917084
7417,TR0036,RT0125,ST0003,25-02-2025,25-02-2025 16:00,60,1073,No,Crew Delay,No,962873
7418,TR0122,RT0175,ST0039,18-01-2025,18-01-2025 09:45,66,97,No,Weather,No,86293
7419,TR0108,RT0265,ST0074,14-04-2025,14-04-2025 01:30,1,844,No,No Delay,Yes,1010955
7420,TR0010,RT0265,ST0090,29-05-2025,29-05-2025 14:00,1,445,No,No Delay,Yes,569335
7421,TR0095,RT0199,ST0010,07-08-2025,07-08-2025 12:30,0,439,Yes,No Delay,No,111492
7422,TR0006,RT0256,ST0040,06-01-2025,06-01-2025 04:45,20,290,No,Crew Delay,No,179611
7423,TR0057,RT0172,ST0013,08-06-2025,08-06-2025 16:30,0,483,No,No Delay,Yes,123275
7424,TR0129,RT0059,ST0085,08-04-2025,08-04-2025 22:30,51,1263,No,Crew Delay,No,1215985
7425,TR0071,RT0106,ST0098,23-11-2025,23-11-2025 22:00,38,1178,No,Weather,No,1583364
7426,TR0186,RT0125,ST0044,08-09-2025,08-09-2025 04:45,41,802,No,Congestion,No,620777
7427,TR0021,RT0016,ST0032,02-03-2025,02-03-2025 13:30,0,1136,No,No Delay,Yes,1084745
7428,TR0092,RT0038,ST0073,09-03-2025,09-03-2025 09:45,0,860,No,No Delay,Yes,1124777
7429,TR0127,RT0243,ST0030,10-09-2025,10-09-2025 14:00,0,303,No,No Delay,Yes,283251
7430,TR0080,RT0210,ST0001,13-11-2025,13-11-2025 01:30,64,84,No,Congestion,No,66417
7431,TR0056,RT0285,ST0053,22-04-2025,22-04-2025 23:15,61,1249,No,Signal Failure,No,756996
7432,TR0116,RT0168,ST0076,17-01-2025,17-01-2025 18:30,72,1088,No,Weather,No,389484
7433,TR0148,RT0264,ST0044,06-06-2025,06-06-2025 04:30,109,630,Yes,Signal Failure,No,45480
7434,TR0182,RT0098,ST0035,08-03-2025,08-03-2025 05:00,0,1224,No,No Delay,Yes,1588079
7435,TR0025,RT0134,ST0088,11-11-2025,11-11-2025 12:30,83,380,No,Technical Issue,No,130055
7436,TR0156,RT0181,ST0040,03-01-2025,03-01-2025 21:00,33,912,Yes,Track Maintenance,No,55023
7437,TR0005,RT0222,ST0045,13-04-2025,13-04-2025 07:30,39,995,Yes,Congestion,No,87822
7438,TR0120,RT0149,ST0060,04-06-2025,04-06-2025 12:00,52,1277,No,Technical Issue,No,1066386
7439,TR0021,RT0244,ST0063,01-01-2025,01-01-2025 13:15,17,949,No,Crew Delay,No,987391
7440,TR0018,RT0076,ST0010,01-12-2025,01-12-2025 15:45,61,940,No,Congestion,No,1278911
7441,TR0175,RT0262,ST0047,30-11-2025,30-11-2025 00:00,0,252,No,No Delay,Yes,345384
7442,TR0198,RT0231,ST0024,04-01-2025,04-01-2025 04:15,48,981,No,Track Maintenance,No,1404521
7443,TR0057,RT0191,ST0057,22-07-2025,22-07-2025 22:45,66,860,No,Technical Issue,No,1219913
7444,TR0093,RT0134,ST0018,02-02-2025,02-02-2025 20:15,0,614,No,No Delay,Yes,670499
7445,TR0019,RT0252,ST0057,11-01-2025,11-01-2025 07:00,24,521,No,Crew Delay,No,478646
7446,TR0128,RT0245,ST0072,23-07-2025,23-07-2025 01:15,60,851,No,Congestion,No,871752
7447,TR0097,RT0265,ST0046,26-07-2025,26-07-2025 20:45,0,1165,No,No Delay,Yes,347953
7448,TR0193,RT0004,ST0043,04-07-2025,04-07-2025 19:30,27,222,No,Congestion,No,158195
7449,TR0131,RT0037,ST0077,03-06-2025,03-06-2025 02:45,66,90,No,Signal Failure,No,65493
7450,TR0170,RT0071,ST0016,10-12-2025,10-12-2025 01:15,0,357,No,No Delay,Yes,321835
7451,TR0021,RT0262,ST0014,01-07-2025,01-07-2025 23:30,38,749,No,Congestion,No,492165
7452,TR0040,RT0237,ST0009,04-06-2025,04-06-2025 10:30,40,737,No,Congestion,No,465468
7453,TR0067,RT0178,ST0073,16-08-2025,16-08-2025 03:30,0,788,No,No Delay,Yes,1097924
7454,TR0153,RT0096,ST0069,12-04-2025,12-04-2025 13:45,15,1264,No,Technical Issue,Yes,712393
7455,TR0127,RT0227,ST0061,01-07-2025,01-07-2025 13:15,0,521,No,No Delay,Yes,401187
7456,TR0055,RT0011,ST0011,15-09-2025,15-09-2025 09:15,23,449,No,Signal Failure,No,275764
7457,TR0180,RT0266,ST0019,22-09-2025,22-09-2025 19:00,74,389,Yes,Track Maintenance,No,93126
7458,TR0172,RT0189,ST0064,13-03-2025,13-03-2025 03:45,29,712,No,Signal Failure,No,434205
7459,TR0109,RT0209,ST0038,26-12-2025,26-12-2025 06:00,31,484,No,Signal Failure,No,557818
7460,TR0098,RT0013,ST0010,16-11-2025,16-11-2025 09:30,0,550,No,No Delay,Yes,557432
7461,TR0184,RT0162,ST0016,29-08-2025,29-08-2025 02:00,0,223,No,No Delay,Yes,269571
7462,TR0183,RT0060,ST0093,25-04-2025,25-04-2025 04:15,0,1066,No,No Delay,Yes,849303
7463,TR0112,RT0005,ST0069,06-03-2025,06-03-2025 03:30,60,860,No,Track Maintenance,No,1173621
7464,TR0198,RT0202,ST0082,04-10-2025,04-10-2025 16:30,29,936,No,Congestion,No,440426
7465,TR0115,RT0012,ST0042,23-05-2025,23-05-2025 19:15,78,1200,Yes,Track Maintenance,No,224601
7466,TR0117,RT0240,ST0044,05-08-2025,05-08-2025 22:30,18,1056,No,Crew Delay,No,875131
7467,TR0087,RT0225,ST0053,16-06-2025,16-06-2025 10:00,0,834,No,No Delay,Yes,324943
7468,TR0081,RT0182,ST0035,16-01-2025,16-01-2025 04:15,1,831,No,No Delay,Yes,770697
7469,TR0066,RT0297,ST0036,04-02-2025,04-02-2025 11:45,27,801,No,Track Maintenance,No,1149660
7470,TR0019,RT0178,ST0022,06-10-2025,06-10-2025 13:00,84,159,No,Technical Issue,No,181548
7471,TR0135,RT0118,ST0024,20-05-2025,20-05-2025 21:30,44,106,No,Track Maintenance,No,31912
7472,TR0118,RT0076,ST0076,28-08-2025,28-08-2025 12:45,47,1305,No,Congestion,No,1547357
